id,name,category,price
3681,Shadow Crate,Shooter,41.52
3682,Azure Crate,Adventure,29.56
3683,Solar Token,Shooter,23.17
3684,Void Crate,Puzzle,25.49
3685,Void Upgrade,Sports,27.85
3686,Azure Booster,Shooter,26.81
3687,Quantum Gem,Strategy,45.67
3688,Crimson Skin,Casual,38.61
3689,Mystic Bundle,RPG,25.74
3690,Void Booster,Racing,45.99
3691,Azure Token,Sports,95.5
3692,Neon Crate,Puzzle,42.1
3693,Solar Pack,Sports,20.18
3694,Shadow Bundle,Shooter,10.67
3695,Void Pack,Strategy,17.15
3696,Azure Upgrade,Shooter,25.13
3697,Crimson Booster,Shooter,94.75
3698,Epic Pack,Simulation,19.75
3699,Mystic Upgrade,Sports,62.84
3700,Azure Skin,Puzzle,29.11
3701,Void Crate,Sports,17.82
3702,Azure Token,Casual,13.03
3703,Solar Pack,Racing,22.01
3704,Crimson Bundle,Adventure,15.72
3705,Legendary Chest,Racing,15.19
3706,Neon Booster,RPG,11.17
3707,Mystic Crate,Strategy,17.42
3708,Void Upgrade,Strategy,15.07
3709,Solar Booster,Simulation,22.29
3710,Shadow Token,Racing,24.03
3711,Legendary Skin,Strategy,14.39
3712,Azure Gem,Simulation,18.63
3713,Crimson Pass,Adventure,22.03
3714,Legendary Upgrade,Strategy,35.06
3715,Epic Pack,RPG,42.17
3716,Epic Skin,RPG,21.16
3717,Quantum Booster,Simulation,22.98
3718,Azure Booster,Casual,13.42
3719,Quantum Token,Strategy,21.74
3720,Epic Crate,Shooter,12.41
3721,Legendary Booster,Racing,34.23
3722,Legendary Pass,Simulation,11.97
3723,Azure Upgrade,Shooter,28.5
3724,Neon Crate,Puzzle,17.11
3725,Void Skin,Casual,102.48
3726,Quantum Token,RPG,35.41
3727,Neon Chest,Simulation,34.28
3728,Void Booster,Strategy,21.86
3729,Void Gem,Casual,49.84
3730,Crimson Bundle,RPG,27.1
3731,Mystic Upgrade,Strategy,16.93
3732,Azure Bundle,RPG,38.23
3733,Mystic Crate,Sports,24.17
3734,Crimson Chest,RPG,9.98
3735,Crimson Token,RPG,13.75
3736,Void Skin,Puzzle,52.59
3737,Quantum Bundle,Casual,20.41
3738,Solar Pass,Casual,38.5
3739,Legendary Upgrade,Casual,11.26
3740,Mystic Crate,Puzzle,45.31
3741,Azure Pack,RPG,7.8
3742,Quantum Crate,RPG,9.54
3743,Legendary Gem,Strategy,9.99
3744,Quantum Booster,Puzzle,28.71
3745,Quantum Pass,Casual,28.36
3746,Void Bundle,Puzzle,14.42
3747,Solar Upgrade,Sports,8.2
3748,Solar Token,Sports,49.5
3749,Epic Token,Simulation,29.92
3750,Legendary Crate,Simulation,32.55
3751,Epic Upgrade,Casual,28.1
3752,Solar Crate,Strategy,10.24
3753,Neon Gem,Puzzle,20.09
3754,Shadow Upgrade,Sports,17.03
3755,Quantum Chest,Racing,13.78
3756,Epic Pack,Simulation,13.5
3757,Mystic Pack,Adventure,24.98
3758,Solar Chest,Puzzle,35.43
3759,Legendary Upgrade,Shooter,22.44
3760,Epic Chest,Shooter,34.78
3761,Azure Upgrade,Strategy,48.83
3762,Azure Token,Puzzle,34.09
3763,Neon Skin,Adventure,42.36
3764,Neon Chest,Sports,12.75
3765,Neon Bundle,Shooter,17.58
3766,Solar Skin,Adventure,9.76
3767,Shadow Crate,Simulation,19.61
3768,Neon Pass,Casual,6.14
3769,Epic Booster,Racing,36.06
3770,Legendary Upgrade,Puzzle,37.37
3771,Legendary Booster,Racing,12.53
3772,Neon Booster,RPG,26.85
3773,Legendary Crate,Shooter,40.21
3774,Shadow Upgrade,Puzzle,29.63
3775,Void Chest,Simulation,11.33
3776,Azure Upgrade,RPG,22.9
3777,Shadow Skin,RPG,39.6
3778,Quantum Token,Sports,10.51
3779,Azure Bundle,RPG,14.82
3780,Legendary Booster,Racing,29.97
3781,Azure Bundle,Shooter,32.04
3782,Neon Booster,Strategy,24.36
3783,Epic Skin,Racing,25.19
3784,Shadow Chest,Racing,17.09
3785,Neon Pack,Racing,19.93
3786,Neon Chest,Shooter,7.19
3787,Solar Token,Sports,22.81
3788,Legendary Bundle,Puzzle,45.33
3789,Legendary Booster,RPG,41.03
3790,Mystic Upgrade,Casual,37.03
3791,Shadow Gem,Adventure,14.33
3792,Void Bundle,Adventure,31.5
3793,Neon Token,Puzzle,13.32
3794,Crimson Pass,Strategy,29.13
3795,Neon Token,Casual,12.26
3796,Legendary Chest,Casual,7.36
3797,Mystic Upgrade,Simulation,8.19
3798,Epic Pack,Casual,42.99
3799,Legendary Skin,Shooter,41.2
3800,Epic Skin,Racing,21.9
3801,Void Gem,Racing,11.19
3802,Void Crate,Shooter,12.71
3803,Crimson Upgrade,Shooter,16.27
3804,Solar Bundle,Simulation,56.06
3805,Shadow Skin,Shooter,18.43
3806,Azure Booster,Simulation,24.68
3807,Quantum Bundle,Casual,40.97
3808,Mystic Chest,Strategy,18.15
3809,Quantum Upgrade,Simulation,25.53
3810,Epic Upgrade,Shooter,35.16
3811,Shadow Skin,RPG,30.68
3812,Legendary Bundle,Sports,33.96
3813,Shadow Upgrade,Puzzle,30.2
3814,Crimson Token,Shooter,16.37
3815,Epic Skin,RPG,32.44
3816,Azure Booster,RPG,26.92
3817,Legendary Upgrade,Casual,16.05
3818,Epic Token,RPG,12.47
3819,Mystic Pack,Simulation,18.96
3820,Void Token,Puzzle,37.25
3821,Quantum Bundle,Racing,23.82
3822,Shadow Gem,Strategy,52.07
3823,Azure Upgrade,RPG,23.64
3824,Solar Chest,Simulation,14.11
3825,Shadow Bundle,Adventure,22.74
3826,Neon Pass,RPG,42.54
3827,Void Token,Casual,50.22
3828,Azure Pack,Racing,10.41
3829,Epic Chest,Adventure,25.54
3830,Solar Token,Racing,32.33
3831,Shadow Gem,Shooter,6.84
3832,Epic Pack,Shooter,95.38
3833,Epic Bundle,Puzzle,9.1
3834,Quantum Pass,Strategy,8.62
3835,Epic Pass,Casual,13.11
3836,Neon Chest,Racing,23.64
3837,Epic Skin,Casual,7.09
3838,Crimson Booster,Puzzle,19.81
3839,Crimson Bundle,Puzzle,4.72
3840,Epic Gem,Racing,16.72
3841,Legendary Chest,Shooter,28.41
3842,Quantum Chest,Sports,41.7
3843,Epic Bundle,Strategy,8.79
3844,Crimson Upgrade,Shooter,10.22
3845,Epic Crate,Simulation,20.7
3846,Azure Skin,Sports,40.87
3847,Azure Chest,Casual,49.73
3848,Crimson Chest,Puzzle,25.43
3849,Crimson Bundle,Simulation,12.98
3850,Void Booster,Strategy,15.36
3851,Crimson Pass,Adventure,10.23
3852,Void Gem,Adventure,45.43
3853,Void Crate,Simulation,26.16
3854,Neon Booster,Racing,54.33
3855,Azure Chest,Shooter,14.86
3856,Epic Chest,Strategy,12.15
3857,Neon Bundle,Strategy,44.62
3858,Crimson Gem,Shooter,18.16
3859,Azure Pass,Casual,18.79
3860,Legendary Chest,Racing,56.6
3861,Crimson Chest,Casual,27.36
3862,Epic Pass,Puzzle,46.89
3863,Crimson Booster,Puzzle,31.5
3864,Void Pack,Simulation,37.98
3865,Azure Skin,Strategy,52.57
3866,Mystic Upgrade,RPG,13.18
3867,Solar Bundle,RPG,39.81
3868,Quantum Chest,RPG,63.52
3869,Mystic Chest,Shooter,15.74
3870,Neon Skin,Strategy,15.58
3871,Solar Booster,RPG,79.37
3872,Mystic Booster,Puzzle,18.75
3873,Azure Crate,Puzzle,28.8
3874,Legendary Bundle,Shooter,8.92
3875,Neon Pack,Simulation,32.19
3876,Mystic Pack,Adventure,19.6
3877,Epic Booster,Strategy,32.1
3878,Quantum Bundle,Racing,22.77
3879,Epic Token,Strategy,43.57
3880,Crimson Skin,Shooter,41.29
3881,Azure Booster,Adventure,26.55
3882,Shadow Token,RPG,16.22
3883,Shadow Token,Adventure,7.6
3884,Quantum Chest,Sports,19.42
3885,Legendary Booster,Puzzle,37.51
3886,Legendary Pack,Simulation,22.2
3887,Neon Pass,Strategy,27.22
3888,Neon Bundle,Puzzle,23.1
3889,Epic Token,Sports,6.95
3890,Mystic Gem,Puzzle,23.49
3891,Azure Upgrade,Simulation,25.05
3892,Shadow Chest,RPG,19.46
3893,Mystic Pass,RPG,28.64
3894,Legendary Booster,Racing,8.56
3895,Azure Bundle,RPG,11.06
3896,Legendary Upgrade,RPG,31.26
3897,Shadow Gem,Casual,23.82
3898,Solar Skin,Simulation,54.85
3899,Neon Upgrade,Casual,36.17
3900,Solar Bundle,Strategy,62.05
3901,Crimson Token,Strategy,55.39
3902,Neon Skin,Simulation,28.63
3903,Azure Upgrade,Casual,50.59
3904,Quantum Chest,Simulation,12.93
3905,Azure Chest,Simulation,35.62
3906,Neon Crate,Puzzle,13.04
3907,Void Bundle,Sports,67.44
3908,Crimson Bundle,Casual,24.28
3909,Legendary Token,Simulation,23.45
3910,Legendary Pass,Simulation,14.32
3911,Legendary Upgrade,Sports,3.54
3912,Solar Chest,Simulation,23.81
3913,Shadow Bundle,Strategy,11.87
3914,Void Crate,Simulation,88.95
3915,Crimson Bundle,Adventure,24.2
3916,Neon Token,RPG,45.94
3917,Mystic Pass,Shooter,51.92
3918,Epic Bundle,Sports,62.36
3919,Quantum Booster,Shooter,58.68
3920,Legendary Gem,Sports,44.45
3921,Void Pass,Adventure,25.64
3922,Mystic Booster,Shooter,10.23
3923,Azure Token,Simulation,19.85
3924,Crimson Skin,Strategy,21.23
3925,Azure Gem,Racing,29.24
3926,Crimson Pass,RPG,73.95
3927,Epic Booster,Adventure,26.45
3928,Neon Upgrade,Puzzle,21.1
3929,Epic Bundle,Simulation,26.99
3930,Neon Pass,Casual,10.15
3931,Azure Token,Adventure,34.39
3932,Neon Upgrade,Simulation,13.55
3933,Azure Chest,Casual,26.98
3934,Epic Skin,RPG,14.4
3935,Neon Token,Simulation,26.62
3936,Azure Token,Shooter,28.42
3937,Neon Crate,Adventure,38.51
3938,Epic Skin,RPG,35.75
3939,Void Chest,Sports,42.44
3940,Shadow Bundle,Adventure,26.14
3941,Solar Chest,Shooter,14.79
3942,Quantum Pass,Casual,18.38
3943,Legendary Chest,Sports,28.64
3944,Neon Booster,Puzzle,46.11
3945,Mystic Pass,RPG,33.61
3946,Crimson Skin,Strategy,44.87
3947,Neon Gem,Racing,33.52
3948,Solar Pack,Shooter,24.1
3949,Shadow Bundle,RPG,29.03
3950,Void Token,Shooter,28.86
3951,Quantum Bundle,Sports,31.33
3952,Neon Skin,Puzzle,35.58
3953,Void Bundle,Adventure,22.42
3954,Solar Crate,Sports,30.28
3955,Legendary Token,Racing,25.43
3956,Solar Token,Strategy,58.98
3957,Mystic Bundle,Casual,15.49
3958,Mystic Upgrade,Racing,14.06
3959,Quantum Chest,Sports,16.92
3960,Epic Gem,RPG,14.75
3961,Legendary Crate,Strategy,19.51
3962,Void Booster,Shooter,12.71
3963,Quantum Skin,Sports,47.46
3964,Neon Gem,Puzzle,28.06
3965,Quantum Bundle,Simulation,30.23
3966,Void Bundle,Adventure,14.44
3967,Crimson Chest,Racing,27.47
3968,Neon Skin,Puzzle,27.05
3969,Void Token,RPG,5.65
3970,Solar Chest,Adventure,11.1
3971,Neon Crate,Strategy,15.69
3972,Shadow Skin,Strategy,37.26
3973,Void Chest,Sports,19.02
3974,Solar Booster,Simulation,40.31
3975,Mystic Token,Strategy,34.65
3976,Epic Booster,Adventure,8.14
3977,Legendary Gem,Casual,37.38
3978,Shadow Pack,Shooter,15.33
3979,Void Booster,Shooter,33.56
3980,Crimson Skin,Strategy,9.57
3981,Solar Crate,Sports,15.67
3982,Legendary Pass,Puzzle,11.8
3983,Mystic Chest,Simulation,23.68
3984,Epic Chest,RPG,38.41
3985,Shadow Bundle,Shooter,12.87
3986,Quantum Booster,Simulation,37.1
3987,Quantum Gem,Racing,23.11
3988,Solar Upgrade,Shooter,75.55
3989,Void Crate,Shooter,26.04
3990,Solar Pass,Racing,13.24
3991,Neon Pass,Casual,39.64
3992,Crimson Gem,Simulation,14.73
3993,Neon Chest,Racing,14.2
3994,Shadow Skin,Shooter,18.67
3995,Shadow Booster,Simulation,21.09
3996,Void Bundle,RPG,26.19
3997,Quantum Upgrade,Sports,13.69
3998,Crimson Pack,Simulation,18.16
3999,Void Upgrade,Shooter,17.09
4000,Solar Pass,Simulation,30.02
4001,Mystic Token,Strategy,13.63
4002,Legendary Token,Sports,9.43
4003,Shadow Token,Casual,12.72
4004,Neon Crate,RPG,18.7
4005,Azure Gem,Simulation,29.87
4006,Shadow Chest,Puzzle,42.51
4007,Neon Token,RPG,11.74
4008,Solar Crate,RPG,10.03
4009,Shadow Token,Puzzle,22.02
4010,Shadow Gem,Adventure,16.21
4011,Azure Pass,Adventure,18.22
4012,Neon Pack,RPG,57.83
4013,Crimson Gem,Strategy,11.06
4014,Mystic Chest,Strategy,21.66
4015,Epic Chest,Racing,32.6
4016,Shadow Pack,Shooter,15.2
4017,Neon Token,Racing,45.37
4018,Solar Pass,Racing,60.35
4019,Mystic Skin,Simulation,22.01
4020,Shadow Pass,Racing,61.73
4021,Crimson Chest,Sports,26.5
4022,Neon Booster,Strategy,13.07
4023,Legendary Upgrade,Adventure,40.87
4024,Crimson Crate,Sports,13.14
4025,Quantum Upgrade,Puzzle,11.67
4026,Epic Bundle,Strategy,39.17
4027,Epic Chest,Sports,15.66
4028,Void Gem,Shooter,69.74
4029,Azure Token,Adventure,8.96
4030,Neon Booster,Strategy,44.38
4031,Void Chest,Sports,22.57
4032,Epic Booster,Racing,6.77
4033,Quantum Booster,Puzzle,48.18
4034,Epic Booster,Simulation,13.82
4035,Neon Pass,Racing,5.71
4036,Neon Gem,Casual,72.48
4037,Shadow Crate,Sports,39.84
4038,Epic Pack,Simulation,20.43
4039,Mystic Chest,Strategy,52.42
4040,Solar Pack,Adventure,25.75
4041,Void Token,Shooter,27.04
4042,Crimson Crate,Adventure,63.81
4043,Void Pack,Puzzle,29.94
4044,Neon Skin,Racing,47.76
4045,Legendary Token,Strategy,18.04
4046,Solar Crate,RPG,11.19
4047,Legendary Token,Sports,20.32
4048,Quantum Crate,Racing,37.24
4049,Shadow Booster,RPG,62.07
4050,Mystic Pack,RPG,26.31
4051,Solar Chest,Strategy,89.77
4052,Shadow Chest,Puzzle,16.33
4053,Legendary Gem,Sports,14.65
4054,Solar Pass,Casual,27.41
4055,Azure Bundle,Shooter,28.93
4056,Azure Upgrade,Strategy,20.68
4057,Crimson Token,Adventure,19.52
4058,Void Pass,Casual,16.06
4059,Void Gem,Adventure,38.65
4060,Mystic Bundle,Strategy,27.43
4061,Azure Bundle,Adventure,31.73
4062,Legendary Chest,Racing,5.8
4063,Void Crate,Puzzle,49.31
4064,Solar Gem,Adventure,14.97
4065,Mystic Upgrade,Simulation,53.29
4066,Mystic Booster,Casual,11.93
4067,Solar Bundle,Racing,11.52
4068,Epic Gem,Adventure,18.77
4069,Quantum Pack,Adventure,31.15
4070,Epic Pack,Sports,49.06
4071,Shadow Crate,Adventure,22.06
4072,Quantum Booster,RPG,16.63
4073,Legendary Upgrade,Shooter,51.5
4074,Mystic Skin,Puzzle,20.98
4075,Shadow Token,Shooter,21.61
4076,Void Pack,Strategy,42.76
4077,Quantum Token,Puzzle,35.42
4078,Mystic Token,Adventure,37.34
4079,Neon Upgrade,Sports,44.13
4080,Quantum Pass,Casual,12.81
4081,Mystic Booster,Puzzle,28.65
4082,Solar Gem,Simulation,15.21
4083,Crimson Crate,Adventure,15.72
4084,Shadow Upgrade,RPG,43.2
4085,Void Skin,Sports,47.6
4086,Azure Skin,Adventure,106.44
4087,Shadow Booster,RPG,25.85
4088,Shadow Pass,Puzzle,11.03
4089,Epic Skin,Adventure,40.43
4090,Quantum Token,Casual,15.5
4091,Epic Pass,Puzzle,18.33
4092,Legendary Token,Shooter,42.72
4093,Crimson Pack,Shooter,22.81
4094,Solar Booster,RPG,33.34
4095,Crimson Crate,Casual,26.37
4096,Legendary Booster,Sports,38.06
4097,Quantum Chest,Casual,21.14
4098,Void Skin,Simulation,12.05
4099,Epic Crate,Racing,47.64
4100,Legendary Booster,Puzzle,17.11
4101,Shadow Bundle,Racing,32.87
4102,Solar Gem,Racing,31.76
4103,Solar Booster,Sports,23.35
4104,Neon Chest,Casual,26.39
4105,Neon Upgrade,Strategy,25.52
4106,Mystic Pass,Strategy,5.98
4107,Legendary Gem,RPG,26.67
4108,Legendary Bundle,Strategy,30.55
4109,Neon Pack,Shooter,47.25
4110,Shadow Pass,Simulation,10.72
4111,Legendary Chest,Sports,33.28
4112,Legendary Chest,Simulation,11.7
4113,Shadow Crate,Strategy,55.08
4114,Azure Gem,Adventure,18.55
4115,Quantum Skin,Simulation,37.95
4116,Azure Booster,Strategy,58.01
4117,Epic Upgrade,Adventure,22.83
4118,Crimson Token,Sports,16.66
4119,Void Gem,Casual,21.18
4120,Shadow Token,Shooter,51.49
4121,Quantum Upgrade,Strategy,40.66
4122,Solar Token,Puzzle,39.25
4123,Crimson Upgrade,Racing,67.23
4124,Shadow Skin,Casual,23.5
4125,Mystic Pass,Strategy,26.12
4126,Epic Pass,Adventure,34.57
4127,Epic Gem,RPG,10.7
4128,Crimson Chest,Sports,48.22
4129,Quantum Gem,Sports,16.07
4130,Solar Booster,Shooter,29.05
4131,Epic Crate,RPG,37.89
4132,Azure Booster,Casual,17.63
4133,Azure Gem,RPG,14.36
4134,Epic Skin,Simulation,24.07
4135,Epic Pass,Adventure,35.84
4136,Neon Booster,Puzzle,36.94
4137,Mystic Pass,Sports,27.62
4138,Quantum Bundle,Simulation,13.18
4139,Mystic Skin,Racing,12.6
4140,Shadow Gem,Casual,39.96
4141,Epic Gem,Sports,25.91
4142,Legendary Pack,Sports,42.07
4143,Solar Gem,Casual,21.57
4144,Solar Booster,Strategy,23.83
4145,Epic Pass,Casual,28.05
4146,Neon Upgrade,Sports,52.06
4147,Neon Gem,Racing,39.72
4148,Epic Booster,Sports,15.19
4149,Shadow Pass,Puzzle,26.51
4150,Solar Pass,Casual,38.11
4151,Neon Crate,Racing,49.41
4152,Quantum Token,RPG,125.87
4153,Crimson Pass,Simulation,14.39
4154,Crimson Chest,RPG,37.43
4155,Azure Gem,Sports,43.03
4156,Crimson Token,Strategy,34.54
4157,Solar Pass,Shooter,27.14
4158,Solar Chest,Shooter,21.55
4159,Epic Crate,Racing,25.69
4160,Epic Crate,RPG,30.05
4161,Mystic Token,Racing,30.06
4162,Solar Token,Strategy,48.44
4163,Azure Booster,Shooter,26.85
4164,Azure Crate,Strategy,33.31
4165,Azure Upgrade,Simulation,52.95
4166,Epic Token,Sports,35.05
4167,Epic Pack,Simulation,48.62
4168,Void Pass,Sports,24.1
4169,Epic Pass,Racing,24.24
4170,Shadow Upgrade,Strategy,6.44
4171,Epic Pack,Shooter,31.08
4172,Azure Pass,RPG,12.85
4173,Void Skin,Adventure,16.75
4174,Neon Chest,Sports,54.86
4175,Neon Gem,Sports,49.33
4176,Neon Pack,Simulation,29.0
4177,Quantum Bundle,Casual,32.53
4178,Quantum Pass,Racing,41.6
4179,Solar Pass,Strategy,42.87
4180,Shadow Booster,Casual,18.37
4181,Neon Skin,Racing,34.31
4182,Solar Upgrade,Adventure,15.37
4183,Mystic Gem,Simulation,34.32
4184,Crimson Bundle,Simulation,19.34
4185,Shadow Booster,Simulation,25.31
4186,Crimson Token,Racing,16.36
4187,Crimson Token,Sports,30.1
4188,Crimson Gem,Simulation,18.18
4189,Solar Upgrade,Casual,118.1
4190,Azure Chest,Strategy,14.88
4191,Legendary Gem,Adventure,61.96
4192,Legendary Token,RPG,26.2
4193,Crimson Upgrade,Strategy,27.76
4194,Azure Pass,RPG,40.81
4195,Azure Gem,Casual,15.0
4196,Epic Crate,Puzzle,51.81
4197,Mystic Upgrade,Adventure,27.22
4198,Crimson Booster,Strategy,7.03
4199,Void Crate,Simulation,30.2
4200,Legendary Booster,Strategy,25.72
4201,Epic Token,Casual,21.21
4202,Neon Chest,RPG,24.72
4203,Crimson Skin,Shooter,70.29
4204,Shadow Token,Racing,40.98
4205,Legendary Token,Racing,11.7
4206,Crimson Crate,Simulation,10.12
4207,Quantum Skin,Adventure,19.85
4208,Mystic Token,Simulation,61.38
4209,Azure Upgrade,Strategy,48.9
4210,Mystic Token,Shooter,15.3
4211,Crimson Bundle,RPG,15.34
4212,Void Booster,Simulation,28.23
4213,Azure Skin,Shooter,23.89
4214,Legendary Skin,Strategy,9.77
4215,Azure Token,RPG,22.41
4216,Quantum Crate,Simulation,14.19
4217,Epic Crate,Shooter,11.96
4218,Shadow Pack,Shooter,15.81
4219,Crimson Chest,Puzzle,11.41
4220,Legendary Booster,Puzzle,23.22
4221,Solar Booster,Casual,12.81
4222,Azure Token,RPG,21.31
4223,Quantum Upgrade,Strategy,28.65
4224,Mystic Gem,Puzzle,37.8
4225,Quantum Pass,Sports,20.92
4226,Mystic Pass,Strategy,64.37
4227,Solar Pass,Adventure,36.68
4228,Crimson Token,Sports,49.42
4229,Mystic Booster,Racing,38.57
4230,Quantum Booster,Adventure,22.0
4231,Legendary Bundle,Racing,20.61
4232,Void Bundle,Adventure,26.26
4233,Solar Skin,Casual,43.96
4234,Epic Token,Strategy,23.16
4235,Epic Upgrade,Simulation,9.25
4236,Crimson Upgrade,Casual,17.05
4237,Epic Chest,Puzzle,4.3
4238,Azure Gem,Puzzle,18.49
4239,Mystic Pass,Puzzle,18.47
4240,Epic Bundle,Strategy,20.4
4241,Legendary Pass,RPG,33.45
4242,Neon Gem,Puzzle,70.19
4243,Mystic Token,Puzzle,14.93
4244,Crimson Crate,Simulation,31.3
4245,Legendary Skin,Racing,9.31
4246,Solar Booster,Simulation,31.79
4247,Solar Pass,Simulation,26.74
4248,Neon Gem,Simulation,109.47
4249,Legendary Chest,Strategy,19.73
4250,Crimson Booster,Strategy,23.38
4251,Legendary Upgrade,Puzzle,11.46
4252,Azure Pass,Racing,56.64
4253,Void Booster,Sports,13.98
4254,Epic Chest,Simulation,43.42
4255,Epic Pass,Strategy,61.05
4256,Crimson Crate,Adventure,9.9
4257,Mystic Chest,Strategy,25.63
4258,Shadow Pack,Strategy,26.95
4259,Void Token,Puzzle,10.1
4260,Crimson Pack,Strategy,9.73
4261,Legendary Booster,Simulation,8.14
4262,Shadow Skin,Puzzle,9.19
4263,Shadow Pass,Casual,40.31
4264,Quantum Gem,RPG,7.53
4265,Quantum Skin,Simulation,30.9
4266,Void Booster,Shooter,54.06
4267,Azure Chest,Adventure,40.44
4268,Legendary Bundle,Racing,13.22
4269,Quantum Bundle,Adventure,101.48
4270,Solar Gem,Adventure,29.33
4271,Quantum Pass,Shooter,20.13
4272,Azure Crate,Strategy,73.59
4273,Solar Chest,Strategy,44.96
4274,Neon Skin,RPG,20.78
4275,Shadow Gem,Racing,31.68
4276,Quantum Gem,Puzzle,38.1
4277,Legendary Token,Casual,51.06
4278,Neon Crate,Sports,14.09
4279,Quantum Booster,Adventure,71.16
4280,Azure Token,Strategy,17.01
4281,Legendary Upgrade,Shooter,28.68
4282,Legendary Gem,Shooter,13.72
4283,Epic Bundle,Casual,7.86
4284,Quantum Booster,Adventure,14.05
4285,Neon Skin,Racing,24.41
4286,Crimson Gem,Sports,47.53
4287,Shadow Bundle,Shooter,25.58
4288,Legendary Token,RPG,54.64
4289,Shadow Bundle,Adventure,34.5
4290,Neon Skin,Casual,19.18
4291,Mystic Booster,Casual,55.95
4292,Crimson Upgrade,Adventure,28.72
4293,Legendary Pack,Casual,16.65
4294,Void Crate,RPG,27.47
4295,Void Booster,Casual,21.87
4296,Crimson Token,Strategy,25.16
4297,Solar Crate,Puzzle,14.5
4298,Neon Skin,Shooter,44.25
4299,Epic Token,Simulation,12.85
4300,Azure Booster,Puzzle,22.5
4301,Legendary Skin,Simulation,31.02
4302,Neon Chest,Puzzle,15.64
4303,Neon Upgrade,Casual,24.24
4304,Quantum Upgrade,Racing,14.64
4305,Solar Crate,Shooter,11.44
4306,Neon Skin,RPG,66.94
4307,Epic Chest,Shooter,41.51
4308,Solar Token,Puzzle,24.84
4309,Epic Chest,Adventure,41.22
4310,Shadow Gem,Strategy,39.53
4311,Neon Gem,Shooter,20.01
4312,Quantum Gem,Puzzle,45.52
4313,Void Pass,Strategy,14.77
4314,Void Skin,Shooter,41.9
4315,Neon Skin,RPG,9.67
4316,Solar Bundle,Puzzle,20.21
4317,Legendary Skin,Puzzle,10.86
4318,Quantum Token,Casual,31.66
4319,Mystic Chest,Adventure,55.27
4320,Quantum Gem,Sports,40.87
4321,Mystic Gem,Shooter,19.02
4322,Solar Booster,Adventure,12.26
4323,Shadow Booster,RPG,148.55
4324,Solar Booster,Shooter,128.24
4325,Quantum Bundle,Racing,11.56
4326,Quantum Crate,Shooter,35.99
4327,Epic Pass,Simulation,12.09
4328,Crimson Booster,Puzzle,10.99
4329,Neon Pass,RPG,25.31
4330,Quantum Chest,Adventure,25.34
4331,Crimson Pack,Simulation,43.08
4332,Quantum Chest,Shooter,6.76
4333,Shadow Gem,Adventure,23.83
4334,Solar Token,Puzzle,29.5
4335,Quantum Pack,Adventure,129.29
4336,Neon Pack,RPG,14.48
4337,Shadow Upgrade,Racing,31.36
4338,Legendary Chest,Simulation,61.38
4339,Solar Gem,Casual,90.36
4340,Solar Gem,RPG,69.29
4341,Azure Token,Strategy,27.26
4342,Quantum Bundle,Shooter,22.46
4343,Solar Pass,RPG,15.22
4344,Azure Booster,Shooter,58.58
4345,Neon Token,RPG,17.9
4346,Quantum Pass,RPG,20.49
4347,Epic Pass,Casual,28.26
4348,Neon Chest,Strategy,12.08
4349,Neon Token,RPG,29.76
4350,Shadow Pack,Puzzle,15.92
4351,Mystic Booster,Adventure,39.72
4352,Azure Gem,Casual,134.96
4353,Epic Token,RPG,46.37
4354,Shadow Pack,Simulation,9.73
4355,Neon Gem,Racing,29.44
4356,Epic Pass,Simulation,17.11
4357,Solar Pass,Sports,29.55
4358,Neon Pass,Racing,36.92
4359,Epic Token,Shooter,18.05
4360,Void Pack,Simulation,34.26
4361,Quantum Crate,Simulation,42.47
4362,Crimson Token,Puzzle,20.05
4363,Neon Bundle,Racing,37.18
4364,Azure Booster,Puzzle,10.03
4365,Mystic Pack,Racing,40.9
4366,Void Pack,Strategy,109.36
4367,Azure Chest,Puzzle,44.56
4368,Legendary Skin,Shooter,49.43
4369,Mystic Bundle,Simulation,74.16
4370,Solar Chest,Racing,22.84
4371,Solar Pack,Strategy,40.39
4372,Quantum Skin,Puzzle,27.18
4373,Azure Pass,RPG,28.83
4374,Legendary Pack,Shooter,76.98
4375,Legendary Pass,Strategy,41.46
4376,Solar Gem,Adventure,8.6
4377,Epic Gem,Adventure,15.68
4378,Azure Skin,Puzzle,17.1
4379,Void Token,Racing,33.87
4380,Azure Skin,Sports,30.0
4381,Void Skin,Adventure,25.19
4382,Quantum Bundle,Adventure,41.58
4383,Void Bundle,Casual,88.45
4384,Mystic Skin,Puzzle,12.46
4385,Azure Token,Simulation,80.91
4386,Shadow Crate,Strategy,13.91
4387,Crimson Crate,Strategy,4.7
4388,Quantum Gem,Simulation,40.34
4389,Quantum Booster,Puzzle,31.25
4390,Quantum Crate,Shooter,17.2
4391,Shadow Chest,Strategy,58.17
4392,Void Gem,Casual,4.9
4393,Shadow Pass,Strategy,42.25
4394,Neon Token,Sports,11.6
4395,Solar Chest,Strategy,49.71
4396,Quantum Chest,Sports,12.36
4397,Legendary Gem,Puzzle,15.81
4398,Crimson Skin,Racing,13.2
4399,Legendary Upgrade,Racing,27.8
4400,Shadow Chest,Strategy,22.24
4401,Crimson Chest,Racing,13.74
4402,Void Pass,Simulation,10.07
4403,Solar Token,Puzzle,26.59
4404,Void Pass,Strategy,8.75
4405,Solar Pass,Puzzle,42.92
4406,Epic Pass,Puzzle,27.84
4407,Solar Crate,RPG,21.06
